ad_id,origin,condition,car_model,mileage,exterior_color,interior_color,num_of_doors,seating_capacity,engine,engine_capacity,transmission,drive_type,fuel_consumption,brand,grade,year_of_manufacture,car_name,price,url,price_in_billion
4919419,Imported,Used car,Hatchback,0,Green,Grey,5,5,Petrol,1.1,Manual,FWD,7.3,Hyundai,Getz,2007,Hyundai Getz 1.1 MT 2007,"105 Million
",https://bonbanh.com/xe-hyundai-getz-1.1-mt-2007-4919419,0.105
4919445,Domestic assembly,Used car,SUV,0,White,Black,5,7,Petrol,2.4,Automatic,FWD,11,Chevrolet,Captiva,2016,Chevrolet Captiva LTZ 2.4 AT 2016,"520 Million
",https://bonbanh.com/xe-chevrolet-captiva-ltz-2.4-at-2016-4919445,0.52
4919446,Domestic assembly,Used car,SUV,0,Green,Cream,5,8,Petrol,4.5,Manual,4WD,12,Toyota,Land_Cruiser,2000,Toyota Land Cruiser GX 4.5 2000,"555 Million
",https://bonbanh.com/xe-toyota-land_cruiser-gx-4.5-2000-4919446,0.555
4919456,Domestic assembly,Used car,SUV,0,White,Cream,5,7,Petrol,2.4,Manual,FWD,15.6,Chevrolet,Captiva,2008,Chevrolet Captiva LT 2.4 MT 2008,"180 Million
",https://bonbanh.com/xe-chevrolet-captiva-lt-2.4-mt-2008-4919456,0.18
4919457,Domestic assembly,Used car,Hatchback,0,Red,Black,5,5,Petrol,1.4,Automatic,FWD,5.6,VinFast,Fadil,2019,VinFast Fadil 1.4 AT 2019 car,"315 Million
",https://bonbanh.com/xe-vinfast-fadil-1.4-at-2019-4919457,0.315
4919464,Imported,Used car,SUV,0,Black,Colorful,5,7,Petrol,1.5,Automatic,FWD,12.4,Suzuki,XL7,2022,Suzuki XL7 1.5 AT 2022 car,"530 Million
",https://bonbanh.com/xe-suzuki-xl7-1.5-at-2022-4919464,0.53
4919492,Imported,Used car,Sedan,0,Sand,Grey,4,5,Petrol,2.5,Automatic,FWD,8.7,Toyota,Camry,2009,Toyota Camry LE 2.5 2009,"520 Million
",https://bonbanh.com/xe-toyota-camry-le-2.5-2009-4919492,0.52
4919493,Domestic assembly,Used car,SUV,0,Red,Brown,5,7,Diesel,2.2,Automatic,AWD,10.2,Hyundai,Santa_Fe,2021,Hyundai SantaFe Premium 2.2L HTRAC 2021,"1 Billion 220 Million
",https://bonbanh.com/xe-hyundai-santafe-cao-cap-2.2l-htrac-2021-4919493,1.22
4919513,Domestic assembly,Used car,Van/Minivan,0,Silver,Colorful,4,16,Diesel,2.4,Manual,RFD,10.7,Ford,Transit,2010,Ford Transit 2.4L 2010,"235 Million
",https://bonbanh.com/xe-ford-transit-2.4l-2010-4919513,0.235
4919525,Domestic assembly,Used car,Sedan,0,Silver,Yellow,4,5,Petrol,1.5,Manual,FWD,0,Daewoo,Gentra SX,2009,Daewoo Gentra SX 1.5 MT 2009,"102 Million
",https://bonbanh.com/xe-daewoo-gentra-sx-1.5-mt-2009-4919525,0.102
4919538,Domestic assembly,Used car,Sedan,0,White,Black,4,5,Petrol,1.6,Manual,FWD,8.5,Hyundai,Avante,2013,Hyundai Avante 1.6 MT 2013,"295 Million
",https://bonbanh.com/xe-hyundai-avante-1.6-mt-2013-4919538,0.295
4919548,Domestic assembly,Used car,Hatchback,0,White,Black,5,5,Petrol,1.5,Automatic,FWD,7.6,Mazda,3,2016,Mazda 3 1.5 AT 2016,"420 Million
",https://bonbanh.com/xe-mazda-3-1.5-at-2016-4919548,0.42
4919568,Domestic assembly,Used car,SUV,0,Green,Black,5,5,Petrol,2,Automatic,FWD,9.3,Mazda,CX-5,2017,Mazda CX5 2.0 AT 2017,"660 Million
",https://bonbanh.com/xe-mazda-cx5-2.0-at-2017-4919568,0.66
4919579,Domestic assembly,Used car,Sedan,0,Silver,Grey,4,5,Petrol,1.5,Manual,FWD,7.4,Toyota,Vios,2010,Toyota Vios 1.5E 2010 car,"275 Million
",https://bonbanh.com/xe-toyota-vios-1.5e-2010-4919579,0.275
4919591,Imported,Used car,SUV,4294967295,Black,Brown,5,4,Petrol,5,Automatic,AWD,9.4,LandRover,Range_Rover,2016,LandRover Range Rover Autobiography LWB 5.0 2016,"5 Billion 100 Million
",https://bonbanh.com/xe-landrover-range_rover-autobiography-lwb-5.0-2016-4919591,5.1
4919593,Imported,Used car,Coupe,0,Green,Colorful,2,5,Petrol,1.6,Automatic,FWD,10,Kia,Cerato,2010,Kia Cerato Koup 1.6 AT 2010,"315 Million
",https://bonbanh.com/xe-kia-cerato-koup-1.6-at-2010-4919593,0.315
4919600,Domestic assembly,Used car,Sedan,0,White,Cream,4,5,Petrol,1.5,Manual,FWD,14.3,Daewoo,Lanos,2002,Daewoo Lanos SX 2002,"44 Million
",https://bonbanh.com/xe-daewoo-lanos-sx-2002-4919600,0.044
4919601,Domestic assembly,Used car,Truck,1500000,White,Black,2,2,Diesel,0,Manual,RFD,8,Hyundai,Porter,1999,Hyundai Porter 1999,"50 Million
",https://bonbanh.com/xe-hyundai-porter--1999-4919601,0.05
4919609,Domestic assembly,Used car,Sedan,0,Black,Colorful,4,5,Petrol,1.4,Automatic,FWD,6.8,Hyundai,Accent,2021,Hyundai Accent 1.4 AT Special 2021,"485 Million
",https://bonbanh.com/xe-hyundai-accent-1.4-at-dac-biet-2021-4919609,0.485
4919623,Domestic assembly,Used car,Sedan,0,Red,Colorful,4,5,Petrol,2,Automatic,FWD,8.5,Kia,Cerato,2019,Kia Cerato 2.0 AT Premium 2019 car,"555 Million
",https://bonbanh.com/xe-kia-cerato-2.0-at-premium-2019-4919623,0.555
4919634,Domestic assembly,Used car,Hatchback,0,White,Black,5,5,Petrol,1.25,Manual,FWD,7.1,Kia,Morning,2013,Kia Morning EX 2013 car,"168 Million
",https://bonbanh.com/xe-kia-morning-ex-2013-4919634,0.168
4919646,Domestic assembly,Used car,Hatchback,0,Green,Grey,5,5,Petrol,1.25,Manual,FWD,7.1,Kia,Morning,2013,Kia Morning EX 2013 car,"158 Million
",https://bonbanh.com/xe-kia-morning-ex-2013-4919646,0.158
4919665,Domestic assembly,Used car,Sedan,0,White,Cream,4,5,Petrol,1.6,Manual,FWD,10.1,Daewoo,Lacetti,2004,Daewoo Lacetti EX 1.6 MT 2004,"110 Million
",https://bonbanh.com/xe-daewoo-lacetti-ex-1.6-mt-2004-4919665,0.11
4919674,Imported,Used car,Sedan,0,Yellow,Cream,4,5,Petrol,2.4,Automatic,FWD,8.7,Toyota,Camry,2008,Toyota Camry LE 2.4 2008,"435 Million
",https://bonbanh.com/xe-toyota-camry-le-2.4-2008-4919674,0.435
4919684,Domestic assembly,Used car,Crossover,0,Silver,Cream,5,8,Petrol,2,Manual,RFD,9.5,Toyota,Innova,2011,Toyota Innova G 2011 car,"287 Million
",https://bonbanh.com/xe-toyota-innova-g-2011-4919684,0.287
4919709,Imported,Used car,Pickup,0,Brown,Different color,4,5,Diesel,2.5,Automatic,RFD,11.5,Mitsubishi,Triton,2017,Mitsubishi Triton 4x2 AT 2017,"440 Million
",https://bonbanh.com/xe-mitsubishi-triton-4x2-at-2017-4919709,0.44
4919718,Imported,Used car,Pickup,0,Brown,Brown,4,5,Diesel,3.2,Automatic,4WD,10.3,Ford,Ranger,2016,Ford Ranger Wildtrak 3.2L 4x4 AT 2016,"580 Million
",https://bonbanh.com/xe-ford-ranger-wildtrak-3.2l-4x4-at-2016-4919718,0.58
4919719,Domestic assembly,Used car,Crossover,0,Black,Black,5,7,Petrol,2,Manual,FWD,13.1,Kia,Carens,2010,Kia Carens 2010 car,"215 Million
",https://bonbanh.com/xe-kia-carens--2010-4919719,0.215
4919726,Domestic assembly,Used car,Sedan,0,White,Cream,4,5,Petrol,1.5,Automatic,FWD,8.1,Toyota,Vios,2022,Toyota Vios G 1.5 CVT 2022,"515 Million
",https://bonbanh.com/xe-toyota-vios-g-1.5-cvt-2022-4919726,0.515
4919734,Domestic assembly,Used car,Crossover,0,Silver,Grey,5,8,Petrol,2,Automatic,RFD,13.2,Toyota,Innova,2009,Toyota Innova V 2009 car,"300 Million
",https://bonbanh.com/xe-toyota-innova-v-2009-4919734,0.3
4919739,Domestic assembly,Used car,Crossover,0,Silver,Grey,5,8,Petrol,2,Manual,RFD,11.5,Toyota,Innova,2006,Toyota Innova G 2006 car,"205 Million
",https://bonbanh.com/xe-toyota-innova-g-2006-4919739,0.205
4919749,Imported,Used car,Pickup,0,Silver,Black,4,5,Diesel,2.5,Manual,4WD,10.3,Nissan,Navara,2011,Nissan Navara LE 2.5MT 4WD 2011,"275 Million
",https://bonbanh.com/xe-nissan-navara-le-2.5mt-4wd-2011-4919749,0.275
4919752,Domestic assembly,Used car,Crossover,0,Silver,Grey,5,8,Petrol,2,Manual,RFD,9.5,Toyota,Innova,2011,Toyota Innova G 2011 car,"220 Million
",https://bonbanh.com/xe-toyota-innova-g-2011-4919752,0.22
4919776,Domestic assembly,Used car,Sedan,0,Black,Yellow,4,5,Petrol,1.8,Manual,FWD,7.9,Honda,Civic,2010,Honda Civic 1.8 MT 2010,"210 Million
",https://bonbanh.com/xe-honda-civic-1.8-mt-2010-4919776,0.21
4919797,Imported,Used car,Pickup,0,Brown,Black,4,5,Diesel,2.5,Automatic,4WD,12.2,Nissan,Navara,2012,Nissan Navara XE 2.5AT 4WD 2012,"350 Million
",https://bonbanh.com/xe-nissan-navara-xe-2.5at-4wd-2012-4919797,0.35
4919807,Domestic assembly,Used car,SUV,0,Black,Cream,5,8,Diesel,2.5,Manual,RFD,12.1,Toyota,Fortuner,2011,Toyota Fortuner 2.5G 2011,"485 Million
",https://bonbanh.com/xe-toyota-fortuner-2.5g-2011-4919807,0.485
4919910,Imported,Used car,Sedan,0,Black,Different color,4,5,Petrol,1.8,Automatic,FWD,8.1,Hyundai,Elantra,2013,Hyundai Elantra 1.8 AT 2013,"400 Million
",https://bonbanh.com/xe-hyundai-elantra-1.8-at-2013-4919910,0.4
4919933,Domestic assembly,Used car,Crossover,0,Grey,Brown,5,8,Petrol,2,Manual,RFD,8.5,Toyota,Innova,2017,Toyota Innova 2.0E 2017 car,"460 Million
",https://bonbanh.com/xe-toyota-innova-2.0e-2017-4919933,0.46
4919945,Domestic assembly,Used car,Sedan,0,White,Black,4,5,Petrol,1.5,Manual,FWD,6,Nissan,Sunny,2013,Nissan Sunny XL 2013 car,"145 Million
",https://bonbanh.com/xe-nissan-sunny-xl-2013-4919945,0.145
4919949,Imported,Used car,Pickup,0,Green,Black,4,5,Diesel,2,Automatic,4WD,11.7,Ford,Ranger,2020,Ford Ranger Raptor 2.0L 4x4 AT 2020,"930 Million
",https://bonbanh.com/xe-ford-ranger-raptor-2.0l-4x4-at-2020-4919949,0.93
4919961,Domestic assembly,Used car,Sedan,0,Silver,Grey,4,5,Petrol,1.5,Manual,FWD,7.9,Toyota,Vios,2005,Toyota Vios 1.5 MT 2005,"120 Million
",https://bonbanh.com/xe-toyota-vios-1.5-mt-2005-4919961,0.12
4919962,Imported,Used car,SUV,0,Black,Cream,5,5,Petrol,2,Automatic,AWD,13.8,Lexus,RX300,2019,Lexus RX 300 2019,"2 Billion 850 Million
",https://bonbanh.com/xe-lexus-rx-300-2019-4919962,2.85
4919965,Domestic assembly,Used car,Crossover,0,Black,Grey,5,7,Petrol,2,Manual,FWD,8,Chevrolet,Vivant,2008,Chevrolet Vivant CDX MT 2008,"130 Million
",https://bonbanh.com/xe-chevrolet-vivant-cdx-mt-2008-4919965,0.13
4919978,Domestic assembly,Used car,SUV,0,Sand,Black,5,5,Petrol,2.3,Automatic,4WD,10.5,Ford,Escape,2010,Ford Escape XLT 2.3L 4x4 AT 2010,"299 Million
",https://bonbanh.com/xe-ford-escape-xlt-2.3l-4x4-at-2010-4919978,0.299
4919982,Domestic assembly,Used car,SUV,0,Yellow,Black,5,5,Petrol,2.3,Automatic,4WD,10.5,Ford,Escape,2010,Ford Escape XLT 2.3L 4x4 AT 2010,"299 Million
",https://bonbanh.com/xe-ford-escape-xlt-2.3l-4x4-at-2010-4919982,0.299
4920010,Domestic assembly,Used car,Crossover,0,Silver,Colorful,5,8,Petrol,2,Manual,RFD,13.3,Toyota,Innova,2007,Toyota Innova J 2007 car,"165 Million
",https://bonbanh.com/xe-toyota-innova-j-2007-4920010,0.165
4920020,Domestic assembly,Used car,Truck,0,Black,Yellow,2,3,Diesel,0,Manual,RFD,21.6,Kia,K2700,2008,Kia K2700 2008,"125 Million
",https://bonbanh.com/xe-kia-k2700--2008-4920020,0.125
4920034,Imported,Used car,Crossover,0,Red,Grey,5,5,Petrol,1.5,Automatic,FWD,10.1,MG,ZS,2020,MG ZS Luxury 1.5 AT 2WD 2020,"480 Million
",https://bonbanh.com/xe-mg-zs-luxury-1.5-at-2wd-2020-4920034,0.48
4920036,Domestic assembly,Used car,Sedan,0,Black,Black,4,5,Petrol,2,Automatic,FWD,13.4,Peugeot,408,2014,Peugeot 408 Deluxe 2.0 AT 2014,"345 Million
",https://bonbanh.com/xe-peugeot-408-deluxe-2.0-at-2014-4920036,0.345
4920041,Domestic assembly,Used car,Sedan,0,Black,Cream,4,5,Petrol,2,Automatic,FWD,11.8,Daewoo,Magnus,2007,Daewoo Magnus 2.0 AT 2007,"145 Million
",https://bonbanh.com/xe-daewoo-magnus-2.0-at-2007-4920041,0.145
4920051,Domestic assembly,Used car,Hatchback,0,White,Black,5,5,Petrol,1.4,Automatic,FWD,6,VinFast,Fadil,2021,VinFast Fadil 1.4 AT 2021 car,"350 Million
",https://bonbanh.com/xe-vinfast-fadil-1.4-at-2021-4920051,0.35
4920074,Domestic assembly,Used car,Hatchback,0,Red,Black,5,5,Petrol,1.25,Automatic,FWD,6.7,Hyundai,i10,2021,Hyundai i10 Grand 1.2 AT 2021 car,"408 Million
",https://bonbanh.com/xe-hyundai-i10-grand-1.2-at-2021-4920074,0.408
4920080,Domestic assembly,Used car,Crossover,0,White,Black,5,5,Petrol,2,Automatic,FWD,9.7,Hyundai,Tucson,2021,Hyundai Tucson 2.0 AT Special 2021,"900 Million
",https://bonbanh.com/xe-hyundai-tucson-2.0-at-dac-biet-2021-4920080,0.9
4920088,Domestic assembly,Used car,Crossover,0,White,Black,5,5,Petrol,2,Automatic,FWD,8.2,Hyundai,Tucson,2022,Hyundai Tucson 2.0 AT Special 2022,"920 Million
",https://bonbanh.com/xe-hyundai-tucson-2.0-at-dac-biet-2022-4920088,0.92
4920102,Domestic assembly,Used car,SUV,0,Brown,Black,5,5,Petrol,2.4,Automatic,FWD,9.5,Honda,CR-V,2013,Honda CRV 2.4 AT 2013,"510 Million
",https://bonbanh.com/xe-honda-crv-2.4-at-2013-4920102,0.51
4920112,Domestic assembly,Used car,Hatchback,0,Green,Grey,5,5,Petrol,1,Manual,FWD,8.7,Chevrolet,Spark,2012,Chevrolet Spark LS 1.0 MT 2012,"137 Million
",https://bonbanh.com/xe-chevrolet-spark-ls-1.0-mt-2012-4920112,0.137
4920140,Domestic assembly,Used car,Crossover,0,Red,Cream,5,5,Petrol,2,Automatic,FWD,9.7,Hyundai,Tucson,2021,Hyundai Tucson 2.0 AT Special 2021,"888 Million
",https://bonbanh.com/xe-hyundai-tucson-2.0-at-dac-biet-2021-4920140,0.888
4920187,Domestic assembly,Used car,Sedan,0,Silver,Cream,4,5,Petrol,1.5,Manual,FWD,11.2,Toyota,Vios,2009,Toyota Vios 1.5MT 2009,"148 Million
",https://bonbanh.com/xe-toyota-vios-1.5mt-2009-4920187,0.148
4920305,Domestic assembly,Used car,Crossover,0,White,Black,5,5,Petrol,1.6,Automatic,FWD,8.2,Peugeot,3008,2022,Peugeot 3008 AL 2022,"960 Million
",https://bonbanh.com/xe-peugeot-3008-al-2022-4920305,0.96
4920357,Domestic assembly,Used car,SUV,0,White,Black,5,7,Petrol,2.5,Automatic,4WD,8.9,Nissan,X-Trail,2019,Nissan X trail V Series 2.5 SV Premium 4WD 2019,"795 Million
",https://bonbanh.com/xe-nissan-x_trail-v-series-2.5-sv-premium-4wd-2019-4920357,0.795
4920361,Domestic assembly,Used car,Van/Minivan,0,Silver,Grey,5,2,Petrol,0.8,Manual,FWD,8.7,Chevrolet,Spark Lite Van,2012,Chevrolet Spark Lite Van 0.8 MT 2012,"75 Million
",https://bonbanh.com/xe-chevrolet-spark-lite-van-0.8-mt-2012-4920361,0.075
4920378,Domestic assembly,Used car,Crossover,1300000,Silver,Black,5,7,Petrol,2,Automatic,FWD,12.5,Kia,Carens,2011,Kia Carens SXAT 2011,"285 Million
",https://bonbanh.com/xe-kia-carens-sxat-2011-4920378,0.285
4920380,Imported,Used car,Hatchback,0,Silver,Grey,5,5,Petrol,1.1,Manual,FWD,8.4,Hyundai,Getz,2008,Hyundai Getz 1.1 MT 2008,"115 Million
",https://bonbanh.com/xe-hyundai-getz-1.1-mt-2008-4920380,0.115
4920411,Domestic assembly,Used car,Hatchback,0,Grey,Black,5,5,Petrol,1.4,Automatic,FWD,5.6,VinFast,Fadil,2019,VinFast Fadil 1.4 AT Plus 2019 car,"506 Million
",https://bonbanh.com/xe-vinfast-fadil-1.4-at-plus-2019-4920411,0.506
4920422,Domestic assembly,Used car,Sedan,0,Black,Yellow,4,5,Petrol,1.6,Manual,FWD,16.4,Daewoo,Lacetti,2009,Daewoo Lacetti EX 2009 car,"108 Million
",https://bonbanh.com/xe-daewoo-lacetti-ex-2009-4920422,0.108
4920430,Imported,Used car,Hatchback,0,Green,Colorful,5,5,Petrol,1,Manual,FWD,0,BYD,F0,2011,BYD F0 1.0 MT 2011,"76 Million
",https://bonbanh.com/xe-byd-f0-1.0-mt-2011-4920430,0.076
4920435,Domestic assembly,Used car,Hatchback,0,Green,Grey,5,5,Petrol,0.8,Manual,FWD,10.5,Daewoo,Matiz,2007,Daewoo Matiz SE 0.8 MT 2007,"63 Million
",https://bonbanh.com/xe-daewoo-matiz-se-0.8-mt-2007-4920435,0.063
4920449,Domestic assembly,Used car,Sedan,0,Black,Cream,4,5,Petrol,1.5,Manual,FWD,0,Daewoo,Gentra SX,2008,Daewoo Gentra SX 1.5 MT 2008,"115 Million
",https://bonbanh.com/xe-daewoo-gentra-sx-1.5-mt-2008-4920449,0.115
4920457,Domestic assembly,Used car,Hatchback,0,Red,Brown,5,5,Petrol,1.1,Manual,FWD,7.1,Kia,Morning,2012,Kia Morning LX 1.1 MT 2012,"115 Million
",https://bonbanh.com/xe-kia-morning-lx-1.1-mt-2012-4920457,0.115
4920470,Domestic assembly,Used car,Sedan,0,Silver,Cream,4,5,Petrol,1.5,Automatic,FWD,9.3,Toyota,Vios,2017,Toyota Vios 1.5G 2017,"399 Million
",https://bonbanh.com/xe-toyota-vios-1.5g-2017-4920470,0.399
4920496,Domestic assembly,Used car,Sedan,0,Black,Cream,4,5,Petrol,2.4,Automatic,FWD,8.9,Toyota,Camry,2007,Toyota Camry 2.4G 2007,"310 Million
",https://bonbanh.com/xe-toyota-camry-2.4g-2007-4920496,0.31
4920503,Domestic assembly,Used car,Sedan,0,Sand,Black,4,5,Petrol,1.5,Automatic,FWD,6.5,Mazda,2,2016,Mazda 2 1.5 AT 2016,"358 Million
",https://bonbanh.com/xe-mazda-2-1.5-at-2016-4920503,0.358
4920514,Domestic assembly,Used car,Crossover,0,Silver,Cream,5,8,Petrol,2,Manual,RFD,11.5,Toyota,Innova,2006,Toyota Innova G 2006 car,"205 Million
",https://bonbanh.com/xe-toyota-innova-g-2006-4920514,0.205
4920519,Imported,Used car,Hatchback,0,Silver,Black,5,5,Petrol,1.6,Automatic,FWD,8.1,Hyundai,i30,2009,Hyundai i30 CW 1.6 AT 2009,"270 Million
",https://bonbanh.com/xe-hyundai-i30-cw-1.6-at-2009-4920519,0.27
4920523,Imported,Used car,Crossover,0,Black,Yellow,5,5,Petrol,2.7,Automatic,AWD,11.6,Toyota,Venza,2009,Toyota Venza 2.7 AWD 2009,"600 Million
",https://bonbanh.com/xe-toyota-venza-2.7-awd-2009-4920523,0.6
4920709,Imported,Used car,Van/Minivan,0,White,Colorful,4,8,Diesel,2.5,Manual,RFD,10.6,Toyota,Hiace,2008,Toyota Hiace 2.5 2008,"268 Million
",https://bonbanh.com/xe-toyota-hiace-2.5-2008-4920709,0.268
4920829,Imported,Used car,Hatchback,110,Red,Black,5,5,Petrol,1.6,Automatic,FWD,7.7,Hyundai,i30,2011,Hyundai i30 CW 1.6 AT 2011,"285 Million
",https://bonbanh.com/xe-hyundai-i30-cw-1.6-at-2011-4920829,0.285
4920833,Domestic assembly,Used car,Crossover,0,Sand,Cream,5,8,Petrol,2,Manual,RFD,12.5,Toyota,Innova,2014,Toyota Innova 2.0E 2014 car,"339 Million
",https://bonbanh.com/xe-toyota-innova-2.0e-2014-4920833,0.339
4920966,Domestic assembly,Used car,SUV,0,Sand,Sand,5,7,Diesel,2,Manual,FWD,13.8,Chevrolet,Captiva,2010,Chevrolet Captiva LT Maxx 2.0 MT 2010,"245 Million
",https://bonbanh.com/xe-chevrolet-captiva-lt-maxx-2.0-mt-2010-4920966,0.245
4921061,Domestic assembly,Used car,Hatchback,0,White,Brown,5,5,Petrol,1.2,Manual,FWD,6.4,Chevrolet,Spark,2016,Chevrolet Spark LS 1.2 MT 2016,"157 Million
",https://bonbanh.com/xe-chevrolet-spark-ls-1.2-mt-2016-4921061,0.157
4921080,Domestic assembly,Used car,Sedan,0,White,Grey,4,5,Petrol,1.6,Manual,FWD,7.9,Hyundai,Elantra,2019,Hyundai Elantra 1.6 MT 2019,"423 Million
",https://bonbanh.com/xe-hyundai-elantra-1.6-mt-2019-4921080,0.423
4921090,Domestic assembly,Used car,Sedan,0,White,Cream,4,5,Petrol,1.5,Automatic,FWD,8.1,Toyota,Vios,2022,Toyota Vios G 1.5 CVT 2022,"530 Million
",https://bonbanh.com/xe-toyota-vios-g-1.5-cvt-2022-4921090,0.53
4921105,Domestic assembly,Used car,Sedan,0,White,Cream,4,5,Petrol,1.4,Manual,FWD,6.7,Hyundai,Accent,2020,Hyundai Accent 1.4 MT Base 2020,"380 Million
",https://bonbanh.com/xe-hyundai-accent-1.4-mt-base-2020-4921105,0.38
4921109,Domestic assembly,Used car,Crossover,0,Silver,Grey,5,8,Petrol,2,Manual,RFD,11.4,Toyota,Innova,2010,Toyota Innova G 2010 car,"299 Million
",https://bonbanh.com/xe-toyota-innova-g-2010-4921109,0.299
4921120,Imported,Used car,SUV,0,Brown,Brown,5,5,Petrol,2.9,Automatic,AWD,12.3,Porsche,Cayenne,2019,Porsche Cayenne S 2019,"4 Billion 950 Million
",https://bonbanh.com/xe-porsche-cayenne-s-2019-4921120,4.95
4921123,Domestic assembly,Used car,SUV,0,Silver,Cream,5,8,Diesel,2.5,Automatic,RFD,12.3,Ford,Everest,2009,Ford Everest 2.5L 4x2 AT 2009,"333 Million
",https://bonbanh.com/xe-ford-everest-2.5l-4x2-at-2009-4921123,0.333
4921155,Domestic assembly,Used car,Hatchback,0,White,Grey,5,5,Petrol,0.8,Manual,FWD,6.3,Chevrolet,Spark,2010,Chevrolet Spark LT 0.8 MT 2010,"120 Million
",https://bonbanh.com/xe-chevrolet-spark-lt-0.8-mt-2010-4921155,0.12
4921167,Domestic assembly,Used car,Hatchback,0,Red,Cream,5,5,Petrol,1.25,Manual,FWD,8.3,Kia,Morning,2018,Kia Morning Si MT 2018 car,"269 Million
",https://bonbanh.com/xe-kia-morning-si-mt-2018-4921167,0.269
4921178,Imported,Used car,Pickup,0,Grey,Grey,4,5,Diesel,3,Manual,4WD,6,Toyota,Hilux,2011,Toyota Hilux 3.0G 4x4 MT 2011,"375 Million
",https://bonbanh.com/xe-toyota-hilux-3.0g-4x4-mt-2011-4921178,0.375
4921212,Domestic assembly,Used car,Truck,0,White,Brown,2,2,Petrol,1,Manual,RFD,10.1,Suzuki,Super_Carry,2003,Suzuki Super Carry Truck 1.0 MT 2003,"50 Million
",https://bonbanh.com/xe-suzuki-super_carry_truck-1.0-mt-2003-4921212,0.05
4921217,Domestic assembly,Used car,Hatchback,0,Sand,Brown,5,5,Petrol,1.25,Manual,FWD,8.3,Kia,Morning,2018,Kia Morning MT 2018 car,"225 Million
",https://bonbanh.com/xe-kia-morning-mt-2018-4921217,0.225
4921221,Domestic assembly,Used car,Crossover,0,Silver,Colorful,5,8,Petrol,2,Manual,RFD,11,Toyota,Innova,2018,Toyota Innova 2.0E 2018 car,"505 Million
",https://bonbanh.com/xe-toyota-innova-2.0e-2018-4921221,0.505
4921244,Domestic assembly,Used car,Hatchback,0,Red,Black,5,5,Petrol,1.4,Automatic,FWD,7.2,Suzuki,Swift,2014,Suzuki Swift 1.4 AT 2014 car,"325 Million
",https://bonbanh.com/xe-suzuki-swift-1.4-at-2014-4921244,0.325
4921262,Imported,Used car,Pickup,0,Silver,Cream,4,5,Diesel,2.5,Manual,RFD,11.3,Chevrolet,Colorado,2017,Chevrolet Colorado LT 2.5L 4x2 MT 2017,"385 Million
",https://bonbanh.com/xe-chevrolet-colorado-lt-2.5l-4x2-mt-2017-4921262,0.385
4921273,Domestic assembly,Used car,Sedan,0,Red,Yellow,4,5,Petrol,1.5,Automatic,FWD,8.1,Toyota,Vios,2022,Toyota Vios G 1.5 CVT 2022,"560 Million
",https://bonbanh.com/xe-toyota-vios-g-1.5-cvt-2022-4921273,0.56
4921279,Imported,Used car,Sedan,0,White,Grey,4,5,Petrol,1.6,Manual,FWD,8.4,Hyundai,Elantra,2008,Hyundai Elantra 1.6 MT 2008,"175 Million
",https://bonbanh.com/xe-hyundai-elantra-1.6-mt-2008-4921279,0.175
4921284,Imported,Used car,Sedan,0,Black,Black,4,5,Petrol,1.8,Automatic,FWD,7.3,Honda,Civic,2020,Honda Civic G 1.8 AT 2020,"688 Million
",https://bonbanh.com/xe-honda-civic-g-1.8-at-2020-4921284,0.688
4921300,Domestic assembly,Used car,Sedan,0,Black,Black,4,5,Petrol,2,Automatic,FWD,7.8,Honda,Civic,2008,Honda Civic 2.0 AT 2008,"235 Million
",https://bonbanh.com/xe-honda-civic-2.0-at-2008-4921300,0.235
4921306,Domestic assembly,Used car,Van/Minivan,0,Silver,Grey,4,6,Diesel,2.2,Manual,RFD,12.9,Mercedes-Benz,Sprinter,2010,Mercedes Benz Sprinter ESP 2010,"270 Million
",https://bonbanh.com/xe-mercedes_benz-sprinter-esp-2010-4921306,0.27
4921337,Domestic assembly,Used car,Sedan,0,Silver,Brown,4,5,Petrol,1.5,Automatic,FWD,7.7,Honda,City,2015,Honda City 1.5 AT 2015 car,"359 Million
",https://bonbanh.com/xe-honda-city-1.5-at-2015-4921337,0.359
4921348,Domestic assembly,Used car,Hatchback,0,White,Grey,5,5,Petrol,1.25,Automatic,FWD,8.3,Kia,Morning,2017,Kia Morning Si AT 2017 car,"320 Million
",https://bonbanh.com/xe-kia-morning-si-at-2017-4921348,0.32
4921388,Domestic assembly,Used car,SUV,0,White,Black,5,5,Petrol,2,Automatic,FWD,9.3,Mazda,CX-5,2017,Mazda CX5 2.0 AT 2017,"585 Million
",https://bonbanh.com/xe-mazda-cx5-2.0-at-2017-4921388,0.585
4921398,Domestic assembly,Used car,Sedan,0,Red,Black,4,5,Petrol,2,Automatic,FWD,7.7,Mazda,3,2017,Mazda 3 2.0 AT 2017,"525 Million
",https://bonbanh.com/xe-mazda-3-2.0-at-2017-4921398,0.525
4921399,Domestic assembly,Used car,SUV,0,White,Black,5,5,Petrol,2.5,Automatic,FWD,9.5,Mazda,CX-5,2020,Mazda CX5 2.5 Signature Premium 2WD 2020,"775 Million
",https://bonbanh.com/xe-mazda-cx5-2.5-signature-premium-2wd-2020-4921399,0.775
