ad_id,origin,car_model,exterior_color,interior_color,num_of_doors,seating_capacity,engine,engine_capacity,transmission,drive_type,fuel_consumption,car_name,log_price,Brand_Ranking,Yeo_Johnson_mileage,age
4912071,Domestic assembly,Sedan,Black,Cream,4,5,Petrol,2.4,Automatic,FWD,8.7,Toyota Camry 2.4G 2009,19.80697511,3,2.163323025660538,15
4912072,Domestic assembly,SUV,White,Black,5,5,Petrol,1.5,Automatic,FWD,9.2,Ford EcoSport Titanium 1.5L AT 2014,19.70161459,8,2.2192034840549946,10
4912080,Domestic assembly,Sedan,Red,Black,4,5,Petrol,1.4,Automatic,FWD,8.8,Hyundai Accent 1.4 AT Special 2023,20.06161732,9,2.174751721484161,1
4912088,Domestic assembly,Sedan,White,Grey,4,5,Petrol,1.5,Automatic,FWD,7.7,Mazda 3 1.5 AT 2017,19.94673705,42,2.0412203288596382,7
4912094,Imported,SUV,Black,Brown,5,5,Petrol,2.0,Automatic,AWD,13.8,Lexus RX 300 2019,21.77058483,13,2.624668592163159,5
4912096,Imported,Coupe,Grey,Black,3,4,Petrol,2.0,Automatic,RFD,11.7,Chevrolet Camaro 2.0 Turbo 2017,21.48873368,14,2.4595888418037104,7
4912098,Imported,SUV,Black,Cream,5,7,Petrol,2.7,Automatic,4WD,12.2,Toyota Prado VX 2.7L 2021,21.71280703,3,2.501435951739211,3
4912099,Domestic assembly,Sedan,Black,Cream,4,5,Petrol,1.5,Automatic,FWD,8.1,Toyota Vios 1.5G 2018,19.96397885,3,2.091864061678393,6
4912100,Imported,SUV,Black,Cream,5,7,Petrol,2.7,Automatic,4WD,12.2,Toyota Prado VX 2.7L 2021,21.71280703,3,2.501435951739211,3
4912101,Imported,Hatchback,White,Black,5,5,Petrol,1.6,Automatic,FWD,8.0,Mini Cooper Countryman S 2015,20.44882899,6,2.079441541679836,9
4912102,Imported,SUV,White,Black,5,7,Petrol,1.5,Automatic,RFD,9.0,Toyota Rush 1.5S AT 2020,20.12542884,3,2.19722457733622,4
4912103,Imported,SUV,Black,Black,5,7,Petrol,2.7,Automatic,4WD,12.2,Toyota Prado VX 2.7L 2021,21.71280703,3,2.501435951739211,3
4912104,Imported,SUV,Black,Black,5,7,Petrol,2.7,Automatic,4WD,12.2,Toyota Prado VX 2.7L 2021,21.71280703,3,2.501435951739211,3
4912105,Domestic assembly,Sedan,White,Black,4,5,Petrol,2.0,Automatic,RFD,9.3,Mercedes Benz E class E300 AMG 2017,21.05256958,2,2.2300144001592104,7
4912106,Imported,Sedan,Black,Brown,4,5,Petrol,3.0,Automatic,AWD,11.4,Audi A8 L V6 3.0 TFSI 2016,21.67839259,10,2.4336133554004498,8
4912108,Imported,SUV,Black,Black,5,7,Petrol,2.7,Automatic,4WD,12.2,Toyota Prado VX 2.7L 2022,21.71131894,3,2.501435951739211,2
4912111,Imported,SUV,White,Colorful,5,7,Diesel,2.2,Manual,4WD,12.5,Hyundai SantaFe 2.2 MT 4WD 2008,19.70161459,9,2.525728644308256,16
4912112,Imported,SUV,Black,Cream,5,7,Petrol,2.7,Automatic,4WD,12.2,Toyota Prado VX 2.7L 2020,21.61935386,3,2.501435951739211,4
4912113,Imported,SUV,Black,Cream,5,7,Petrol,2.7,Automatic,4WD,12.2,Toyota Prado VX 2.7L 2020,21.61935386,3,2.501435951739211,4
4912114,Imported,Pickup,Grey,Cream,4,5,Diesel,2.5,Automatic,4WD,12.2,Nissan Navara XE 2.5AT 4WD 2013,19.68762835,11,2.501435951739211,11
4912117,Domestic assembly,SUV,Silver,Grey,5,8,Petrol,4.5,Manual,4WD,17.8,Toyota Land Cruiser GX 4.5 2007,20.21077216,3,2.87919845729804,17
4912118,Domestic assembly,Hatchback,Silver,Black,5,5,Petrol,1.8,Automatic,FWD,8.0,Ford Focus 1.8 AT 2009,19.16261809,8,2.079441541679836,15
4912119,Domestic assembly,Van/Minivan,White,Cream,5,7,Diesel,2.2,Automatic,FWD,11.8,Kia Sedona 2.2 DAT Luxury 2020,20.7081522,16,2.468099531471619,4
4912120,Imported,Pickup,Silver,Colorful,4,5,Diesel,2.2,Automatic,RFD,11.4,Ford Ranger Wildtrak 2.2L 4x2 AT 2014,19.83166772,8,2.4336133554004498,10
4912122,Domestic assembly,SUV,Silver,Cream,4,8,Petrol,2.7,Automatic,RFD,11.5,Toyota Fortuner 2.7V 4x2 AT 2015,20.04992128,3,2.4423470353692043,9
4912124,Imported,Pickup,White,Colorful,4,5,Diesel,3.2,Automatic,4WD,10.8,Ford Ranger Wildtrak 3.2L 4x4 AT 2017,20.24523004,8,2.379546134130174,7
4912125,Imported,SUV,Grey,Brown,5,5,Petrol,2.0,Automatic,AWD,10.0,Porsche Macan 2.0 2019,21.77058483,5,2.302585092994046,5
4912127,Imported,Coupe,Yellow,Black,2,4,Petrol,2.0,Automatic,FWD,10.5,Audi TT 2.0 TFSI 2017,21.25330568,10,2.3513752571634776,7
4912128,Imported,SUV,Black,Black,5,7,Diesel,2.2,Automatic,4WD,12.5,Hyundai SantaFe MLX 2.2L 4WD 2008,19.5680832,9,2.525728644308256,16
4912129,Domestic assembly,Crossover,Black,Brown,5,5,Petrol,1.6,Automatic,AWD,8.2,Hyundai Tucson 1.6 AT Turbo HTRAC Special 2022,20.76248655,9,2.1041341542702074,2
4912150,Domestic assembly,Crossover,Red,Black,5,5,Petrol,2.0,Automatic,FWD,8.3,Hyundai Kona 2.0 ATH 2019,20.18712241,9,2.1162555148025524,5
4912157,Domestic assembly,SUV,Brown,Black,5,7,Petrol,2.0,Automatic,FWD,8.4,Mitsubishi Outlander Premium 2.0 CVT 2021,20.49385267,101,2.128231705849268,3
4912161,Imported,SUV,Silver,Black,5,7,Diesel,2.5,Manual,RFD,10.8,Isuzu MU-X 2.5 4X2 MT 2016,20.06933937,32,2.379546134130174,8
4912168,Domestic assembly,Crossover,Black,Cream,4,5,Petrol,2.0,Automatic,FWD,10.2,Hyundai Tucson 2.0 ATH 2020,20.48119428,9,2.322387720290225,4
4912182,Imported,SUV,Black,Grey,5,7,Petrol,1.5,Automatic,FWD,12.4,Suzuki XL7 1.5 AT 2021 car,20.10522613,19,2.517696472610991,3
4912199,Domestic assembly,SUV,Green,Cream,5,8,Petrol,2.0,Manual,RFD,9.0,Mitsubishi Jolie SS 2005,18.72078534,101,2.19722457733622,19
4912202,Domestic assembly,Sedan,White,Cream,4,5,Petrol,1.5,Automatic,FWD,8.1,Toyota Vios G 1.5 CVT 2022,20.11629635,3,2.091864061678393,2
4912210,Imported,SUV,Black,Cream,5,8,Petrol,4.6,Automatic,AWD,16.1,Toyota Land Cruiser VX 4.6 V8 2016,21.80507101,3,2.778819271990417,8
4912217,Imported,SUV,Silver,Black,5,7,Petrol,2.4,Automatic,4WD,11.6,Hyundai SantaFe 2.4L 4WD 2010,19.79439632,9,2.451005098112319,14
4912218,Domestic assembly,Hatchback,Red,Black,5,5,Petrol,1.4,Automatic,FWD,6.0,VinFast Fadil 1.4 AT 2019 car,19.48539148,103,1.791759469228055,5
4912225,Domestic assembly,SUV,White,Black,5,5,Petrol,2.5,Automatic,FWD,9.4,Mazda CX5 2.5 AT 2WD 2018,20.33760336,42,2.2407096892759584,6
4912233,Domestic assembly,Sedan,Red,Grey,4,5,Petrol,1.6,Automatic,FWD,9.0,Mazda 3 1.6 AT 2004,19.16261809,42,2.19722457733622,20
4912244,Domestic assembly,SUV,White,Black,5,5,Petrol,2.0,Automatic,FWD,9.3,Mazda CX5 2.0 AT 2017,20.21077216,42,2.2300144001592104,7
4912245,Imported,Crossover,White,Black,5,5,Petrol,1.8,Automatic,FWD,8.2,Honda HRV L 2019,20.33022325,7,2.1041341542702074,5
4912250,Domestic assembly,SUV,Silver,Brown,5,5,Petrol,2.0,Automatic,FWD,8.8,Honda CRV 2.0 AT 2015,20.21244021,7,2.174751721484161,9
4912251,Imported,Hatchback,Green,Green,5,5,Petrol,1.0,Automatic,FWD,7.1,Kia Morning SLX 1.0 AT 2005 car,18.72078534,16,1.9600947840472696,19
4912261,Domestic assembly,Sedan,Black,Cream,4,5,Petrol,1.5,Automatic,FWD,9.3,Toyota Vios 1.5G 2016,19.87929577,3,2.2300144001592104,8
4912271,Imported,Hatchback,White,White,5,5,Petrol,1.0,Automatic,FWD,7.1,Kia Morning 1.0 AT Sport 2012 car,19.40649754,16,1.9600947840472696,12
4912274,Imported,SUV,Red,Black,5,5,Hybrid,1.8,Automatic,FWD,8.9,Toyota Corolla Cross 1.8HV 2021,20.6234455,3,2.186051276738094,3
4912278,Domestic assembly,Hatchback,White,Grey,5,5,Petrol,1.2,Manual,FWD,6.7,Chevrolet Spark LS 1.2 MT 2017,19.06253463,14,1.9021075263969205,7
4912279,Imported,SUV,Black,Cream,5,5,Petrol,2.0,Automatic,AWD,10.9,Audi Q5 2.0 AT 2013,20.30775039,10,2.388762789235098,11
4912286,Domestic assembly,Hatchback,White,Cream,5,5,Petrol,1.25,Automatic,FWD,8.3,Kia Morning Si AT 2016 car,19.28778123,16,2.1162555148025524,8
4912295,Imported,Pickup,White,White,4,5,Diesel,2.8,Automatic,4WD,11.3,Chevrolet Colorado LTZ 2.8L 4x4 AT 2017,20.02006832,14,2.424802725718295,7
4912298,Domestic assembly,Sedan,White,White,4,5,Petrol,1.8,Automatic,RFD,8.4,Mercedes Benz C class C250 2011,20.00991595,2,2.128231705849268,13
4912301,Domestic assembly,Sedan,White,Black,4,5,Petrol,1.5,Automatic,FWD,7.9,Mazda 3 1.5 AT 2018,19.98092841,42,2.066862759472976,6
4912302,Imported,Pickup,Black,Colorful,4,5,Diesel,2.4,Automatic,RFD,12.3,Mitsubishi Triton 4x2 AT Mivec 2020,20.11629635,101,2.509599262378372,4
4912303,Domestic assembly,Sedan,Red,Black,4,5,Petrol,1.6,Automatic,FWD,10.9,Kia K3 Premium 1.6 AT 2021 car,20.22073902,16,2.388762789235098,3
4912307,Imported,SUV,Green,Black,5,5,Petrol,2.0,Automatic,AWD,9.2,Subaru Forester 2.0iS EyeSight 2023,20.75282464,20,2.2192034840549946,1
4912318,Imported,SUV,White,Black,5,7,Petrol,2.7,Automatic,4WD,12.2,Toyota Prado TXL 2.7L 2017,21.18069068,3,2.501435951739211,7
4912319,Domestic assembly,SUV,Silver,Sand,5,8,Diesel,2.5,Manual,RFD,11.5,Toyota Fortuner 2.5G 2015,20.14344734,3,2.4423470353692043,9
4912322,Domestic assembly,Sedan,White,Black,4,5,Petrol,1.5,Automatic,FWD,7.9,Mazda 3 1.5L Luxury 2020,20.16114692,42,2.066862759472976,4
4912329,Imported,Pickup,White,Black,4,5,Diesel,2.2,Manual,4WD,11.4,Ford Ranger XL 2.2L 4x4 MT 2021,20.12542884,8,2.4336133554004498,3
4912330,Imported,Van/Minivan,Black,Black,5,7,Petrol,3.5,Automatic,FWD,15.2,Toyota Alphard Luxury Executive Lounge 2023,22.19802885,3,2.7212954278522306,1
4912331,Imported,SUV,Red,Black,5,5,Petrol,2.5,Automatic,AWD,9.8,Subaru Outback 2.5iT EyeSight 2022,21.3781918,20,2.2823823856765264,2
4912337,Domestic assembly,Sedan,White,Grey,4,5,Petrol,1.6,Automatic,FWD,8.5,Hyundai Avante 1.6 AT 2014,19.58383155,9,2.1400661634962708,10
4912340,Domestic assembly,SUV,Black,Cream,5,7,Diesel,2.0,Manual,FWD,14.0,Chevrolet Captiva LT Maxx 2.0 MT 2009,19.43228166,14,2.6390573296152584,15
4912344,Domestic assembly,Sedan,White,Sand,4,5,Petrol,1.5,Manual,FWD,8.1,Toyota Vios 1.5E MT 2019,19.71540791,3,2.091864061678393,5
4912347,Imported,SUV,Colorful,Colorful,4,7,Diesel,2.0,Automatic,4WD,10.8,Ford Everest Wildtrak 2.0L 4x4 AT 2023,21.12806406,8,2.379546134130174,1
4912349,Domestic assembly,Sedan,Red,Black,4,5,Petrol,1.5,Automatic,FWD,8.3,Mazda 3 1.5L Deluxe 2022,20.24523004,42,2.1162555148025524,2
4912354,Domestic assembly,Sedan,White,White,4,5,Petrol,1.5,Automatic,FWD,7.5,Ford Fiesta Titanium 1.5 AT 2014,19.5680832,8,2.0149030205422647,10
4923281,Domestic assembly,Sedan,Black,Black,4,5,Petrol,2.0,Automatic,FWD,7.3,Toyota Corolla altis 2.0V AT 2017,20.21077216,3,1.9878743481543453,7
4912362,Imported,Sedan,White,Grey,4,5,Petrol,1.4,Automatic,FWD,7.2,Kia Rio 1.4 AT 2017,19.61460321,16,1.9740810260220096,7
4912367,Domestic assembly,Crossover,Grey,Black,5,8,Petrol,2.0,Manual,RFD,8.5,Toyota Innova 2.0E 2016 car,19.94673705,3,2.1400661634962708,8
4912378,Imported,SUV,Black,Cream,5,7,Petrol,1.5,Automatic,FWD,10.0,Mitsubishi Xpander 1.5 AT 2018,20.02811665,101,2.302585092994046,6
4912385,Imported,SUV,White,Grey,5,7,Petrol,1.5,Automatic,RFD,9.0,Toyota Rush 1.5S AT 2018,20.13447867,3,2.19722457733622,6
4912388,Domestic assembly,Sedan,Black,Black,4,5,Petrol,1.8,Automatic,RFD,10.8,Mercedes Benz C class C200 Elegance 2009,19.58383155,2,2.379546134130174,15
4912391,Imported,Pickup,Black,Black,4,5,Diesel,2.2,Manual,RFD,10.3,Ford Ranger XLS 2.2L 4x2 MT 2016,19.80697511,8,2.332143895,8
4923415,Domestic assembly,Sedan,Black,Cream,4,5,Petrol,2.0,Automatic,FWD,7.3,Toyota Corolla altis 2.0V 2011,19.7790899,3,1.9878743481543453,13
4912396,Domestic assembly,Sedan,White,White,4,5,Petrol,1.8,Automatic,RFD,11.4,Mercedes Benz E class E250 2010,19.87929577,2,2.4336133554004498,14
4912404,Imported,SUV,Black,Red,5,5,Petrol,3.5,Automatic,AWD,11.9,Lexus RX 350 2021,22.07133899,13,2.476538400117484,3
4912407,Imported,Coupe,White,Default Value,2,4,Petrol,2.0,Automatic,FWD,10.5,Audi TT 2.0 TFSI 2017,21.24681023,10,2.3513752571634776,7
4912420,Imported,SUV,Red,Brown,5,4,Petrol,3.0,Automatic,AWD,12.4,LandRover Range Rover SVAutobiography LWB 3.0 I6 2021,23.14806856,18,2.517696472610991,3
4912421,Imported,SUV,Red,Black,5,7,Diesel,2.0,Automatic,4WD,10.8,Ford Everest Titanium 2.0L 4x4 AT 2019,20.66669549,8,2.379546134130174,5
4912422,Domestic assembly,Sedan,Black,Black,4,5,Petrol,1.8,Automatic,RFD,17.4,Mercedes Benz C class C250 CGI 2009,19.51595413,2,2.856470206220483,15
4912431,Domestic assembly,SUV,White,Black,5,5,Petrol,2.0,Automatic,AWD,4.2,Mercedes Benz GLC 300 4Matic 2021,21.43523477,2,1.4350845252893227,3
4912433,Imported,Sedan,White,Cream,4,5,Petrol,2.0,Automatic,RFD,5.0,BMW 3 Series 320i 2014,20.14344734,4,1.6094379124341005,10
4912434,Domestic assembly,Sedan,Red,Black,4,5,Petrol,1.6,Automatic,FWD,10.9,Kia K3 Luxury 1.6 AT 2021 car,20.22073902,16,2.388762789235098,3
4912441,Domestic assembly,Crossover,Brown,Brown,5,8,Petrol,2.0,Manual,RFD,11.0,Toyota Innova 2.0E 2018 car,20.15233629,3,2.3978952727983707,6
4912444,Imported,Pickup,White,Black,4,5,Diesel,2.0,Automatic,4WD,12.1,Ford Ranger Raptor 2.0L 4x4 AT 2022,20.84548347,8,2.4932054526026954,2
4912448,Domestic assembly,Van/Minivan,White,White,5,7,Petrol,1.0,Manual,RFD,6.0,Suzuki Super Carry Van Window Van 1997,17.90985512,19,1.791759469228055,27
4912453,Domestic assembly,Crossover,White,White,5,5,Petrol,1.4,Automatic,FWD,8.3,Kia Seltos Premium 1.4 AT 2020,20.3152976,16,2.1162555148025524,4
4912454,Domestic assembly,Sedan,Silver,Grey,4,5,Petrol,1.4,Manual,FWD,6.7,Hyundai Accent 1.4 MT 2020,19.80196256,9,1.9021075263969205,4
4912458,Domestic assembly,SUV,White,Brown,5,7,Petrol,2.5,Automatic,AWD,10.2,Hyundai SantaFe Premium 2.5L HTRAC 2021,20.8330167,9,2.322387720290225,3
4912462,Imported,SUV,Orange,Black,5,7,Petrol,1.5,Automatic,FWD,12.4,Suzuki XL7 1.5 AT 2020 car,20.07890882,19,2.517696472610991,4
4912466,Imported,Sedan,Black,Black,4,5,Petrol,3.0,Automatic,AWD,11.0,Audi A7 3.0 TFSI 2012,20.67197254,10,2.3978952727983707,12
4912467,Domestic assembly,Crossover,Silver,Black,5,5,Petrol,2.0,Automatic,FWD,8.3,Hyundai Kona 2.0 ATH 2019,20.17681304,9,2.1162555148025524,5
4912471,Imported,Crossover,Grey,Cream,5,5,Petrol,2.0,Automatic,AWD,8.0,Audi Q3 2.0 Quattro 2014,20.25805072,10,2.079441541679836,10
4912474,Domestic assembly,Sedan,Silver,Cream,4,5,Petrol,1.5,Automatic,FWD,8.1,Toyota Vios 1.5G 2018,19.85099199,3,2.091864061678393,6
4912477,Domestic assembly,SUV,Silver,Grey,5,7,Petrol,2.4,Manual,FWD,15.6,Chevrolet Captiva LT 2.4 MT 2008,19.37233862,14,2.747270914255491,16
4912484,Domestic assembly,Sedan,Yellow,Cream,4,5,Petrol,1.5,Manual,FWD,9.3,Toyota Vios 1.5E 2017,19.75568181,3,2.2300144001592104,7
4912485,Domestic assembly,Hatchback,Grey,Black,5,5,Petrol,1.4,Automatic,FWD,6.0,VinFast Fadil 1.4 AT 2021 car,19.59933574,103,1.791759469228055,3
4912489,Domestic assembly,Sedan,Brown,Cream,4,5,Petrol,1.5,Manual,FWD,9.3,Toyota Vios 1.5E 2017,19.75568181,3,2.2300144001592104,7
4912490,Imported,SUV,Black,Black,5,7,Diesel,2.0,Automatic,FWD,10.9,Hyundai SantaFe 2.0L 2012,20.43558376,9,2.388762789235098,12
4912495,Domestic assembly,SUV,White,Cream,5,7,Diesel,2.2,Automatic,AWD,10.9,Kia Sorento Signature 2.2 AT AWD 2020,20.72326584,16,2.388762789235098,4
4912497,Imported,Pickup,White,Black,4,5,Diesel,2.5,Manual,RFD,10.9,Nissan Navara E 2.5MT 2WD 2015,19.71540791,11,2.388762789235098,9
4912498,Domestic assembly,Sedan,Red,Grey,4,5,Petrol,1.4,Automatic,FWD,6.8,Hyundai Accent 1.4 AT 2021,19.95754796,9,1.916922612182061,3
4912501,Domestic assembly,Sedan,White,Cream,4,5,Petrol,2.0,Automatic,FWD,7.5,Hyundai Elantra 2.0 AT 2018,20.05967746,9,2.0149030205422647,6
4912507,Imported,Pickup,Red,Black,4,5,Diesel,2.4,Automatic,RFD,10.3,Toyota Hilux 2.4E 4x2 AT 2018,20.22073902,3,2.332143895,6
4912515,Domestic assembly,Crossover,Silver,Grey,5,7,Petrol,2.0,Automatic,RFD,12.5,Toyota Innova 2.0V 2015,19.48539148,3,2.525728644308256,9
4912516,Domestic assembly,Sedan,White,Black,4,5,Petrol,1.5,Automatic,FWD,7.9,Mazda 3 1.5 AT 2018,20.08838756,42,2.066862759472976,6
4912520,Imported,SUV,Black,Black,5,7,Petrol,5.7,Automatic,AWD,17.8,Lexus LX 570 2017,22.47246569,13,2.87919845729804,7
4912522,Domestic assembly,Sedan,Black,Cream,4,5,Petrol,3.0,Automatic,RFD,12.0,Mercedes Benz E class E300 2010,19.95754796,2,2.4849066497880004,14
4912526,Imported,Hatchback,White,White,5,5,Petrol,1.25,Automatic,FWD,6.6,Hyundai i10 1.2 AT 2010 car,19.2091381,9,1.88706964903238,14
4912530,Domestic assembly,Hatchback,White,Black,5,5,Petrol,1.25,Automatic,FWD,5.6,Hyundai i10 Grand 1.2 AT 2018 car,19.71540791,9,1.7227665977411035,6
4912531,Domestic assembly,SUV,Brown,Black,5,5,Petrol,1.0,Automatic,FWD,8.7,Ford EcoSport Titanium 1.0 EcoBoost 2018,19.97882536,8,2.163323025660538,6
4912535,Domestic assembly,SUV,Black,Black,5,5,Petrol,2.4,Automatic,FWD,10.7,Honda CRV 2.4 AT 2010,19.65905497,7,2.3702437414678603,14
4912539,Domestic assembly,Hatchback,Red,Black,5,5,Petrol,1.1,Manual,FWD,7.1,Kia Morning EX 1.1 MT 2010,18.74998449,16,1.9600947840472696,14
4912540,Domestic assembly,Sedan,White,Black,4,5,Petrol,1.25,Automatic,FWD,6.7,Hyundai i10 1.2 AT 2022 car,19.81939763,9,1.9021075263969205,2
4912541,Domestic assembly,Truck,White,Black,2,3,Diesel,3.0,Manual,RFD,3.0,Isuzu QKR 2018 car,19.45030016,32,1.0986122886681098,6
4912542,Domestic assembly,Crossover,Green,Brown,5,5,Petrol,1.6,Automatic,AWD,7.0,Kia Sportage Signature X-Line 1.6T AWD 2022,20.78624064,16,1.9459101490553128,2
4912546,Domestic assembly,SUV,White,Black,5,5,Petrol,2.0,Automatic,AWD,12.3,Mercedes Benz GLC 250 4Matic 2017,20.90391934,2,2.509599262378372,7
4912548,Domestic assembly,Crossover,Silver,Silver,5,8,Petrol,2.0,Manual,RFD,11.5,Toyota Innova G 2006 car,19.18614859,3,2.4423470353692043,18
4912551,Domestic assembly,SUV,Red,Brown,5,7,Diesel,2.2,Automatic,AWD,9.9,Hyundai SantaFe Premium 2.2L HTRAC 2020,20.68035834,9,2.2925347571405443,4
4912552,Domestic assembly,SUV,Silver,Cream,5,7,Petrol,2.4,Manual,FWD,15.6,Chevrolet Captiva LT 2.4 MT 2007,19.33697148,14,2.747270914255491,17
4912566,Domestic assembly,Crossover,Silver,Brown,5,7,Petrol,2.0,Automatic,RFD,8.5,Toyota Innova 2.0V 2017,20.26123038,3,2.1400661634962708,7
4912570,Domestic assembly,Hatchback,White,Black,5,5,Petrol,1.5,Automatic,FWD,8.9,Ford Focus Sport 1.5L 2016,19.86759973,8,2.186051276738094,8
4912574,Domestic assembly,Crossover,Green,Brown,5,5,Petrol,1.6,Automatic,AWD,9.1,Hyundai Tucson 1.6 AT Turbo HTRAC Special 2023,20.70306313,9,2.2082744135228043,1
4912581,Domestic assembly,Crossover,Green,Cream,5,5,Petrol,1.6,Automatic,AWD,7.0,Kia Sportage Signature X-Line 1.6T AWD 2022,20.78905358,16,1.9459101490553128,2
4912582,Domestic assembly,Crossover,White,Brown,5,5,Petrol,1.6,Automatic,AWD,9.1,Hyundai Tucson 1.6 AT Turbo HTRAC Special 2023,20.70306313,9,2.2082744135228043,1
4912583,Domestic assembly,Sedan,Red,Black,4,5,Petrol,2.0,Automatic,FWD,7.7,Mazda 6 2.0 AT 2015,20.0977773,42,2.0412203288596382,9
4912587,Imported,SUV,Copper,Grey,5,8,Petrol,2.7,Automatic,4WD,14.0,Toyota Fortuner SR5 2.7 AT 2006,19.37619219,3,2.6390573296152584,18
4912590,Domestic assembly,SUV,Sand,Black,5,5,Petrol,2.5,Automatic,FWD,9.0,Mazda CX5 2.5 AT 2016,20.20407196,42,2.19722457733622,8
4912594,Domestic assembly,Sedan,Silver,Cream,4,5,Petrol,1.5,Manual,FWD,8.0,Toyota Vios 1.5G 2004,18.85893567,3,2.079441541679836,20
4912595,Domestic assembly,SUV,Green,Black,4,5,Petrol,2.5,Automatic,AWD,9.4,Mazda CX5 2.5 AT AWD 2018,20.3594224,42,2.2407096892759584,6
4912596,Imported,Crossover,Red,Black,4,5,Petrol,1.5,Automatic,FWD,7.4,Hyundai Creta Special 1.5 AT 2023,20.29248292,9,2.0014800002101243,1
4912601,Domestic assembly,Sedan,White,Black,4,5,Petrol,2.0,Automatic,FWD,6.6,Hyundai Elantra 2.0 AT Premium 2022,20.33760336,9,1.88706964903238,2
4912605,Imported,Pickup,White,Black,4,5,Diesel,2.4,Automatic,RFD,12.3,Mitsubishi Triton 4x2 AT Mivec 2021,20.15233629,101,2.509599262378372,3
4912606,Domestic assembly,Crossover,Red,Cream,5,5,Petrol,2.0,Automatic,FWD,9.8,Hyundai Tucson 2.0 AT 2018,20.26123038,9,2.2823823856765264,6
4912607,Domestic assembly,SUV,Red,Black,5,7,Petrol,1.6,Automatic,FWD,7.7,Peugeot 5008 AL 1.6 AT 2022,20.76152455,37,2.0412203288596382,2
4912610,Imported,SUV,Black,Black,5,5,Petrol,2.4,Automatic,FWD,7.0,Honda CRV 2.4 AT 2008,19.62964109,7,1.9459101490553128,16
4912612,Imported,Crossover,Green,Black,5,5,Petrol,1.5,Automatic,FWD,7.4,Hyundai Creta Standard 1.5 AT 2023,20.21742775,9,2.0014800002101243,1
4912619,Imported,SUV,Silver,Brown,5,8,Diesel,2.4,Manual,RFD,9.9,Toyota Fortuner 2.4G 4x2 MT 2016,20.26123038,3,2.2925347571405443,8
4912621,Domestic assembly,Hatchback,White,Black,5,5,Petrol,1.25,Automatic,FWD,6.7,Hyundai i10 1.2 AT 2023 car,19.84619582,9,1.9021075263969205,1
4912625,Domestic assembly,Sedan,Silver,Brown,4,5,Petrol,1.25,Manual,FWD,6.7,Hyundai i10 1.2 MT Standard 2021,19.67344371,9,1.9021075263969205,3
4912626,Domestic assembly,SUV,Green,Black,5,7,Petrol,1.6,Automatic,FWD,7.7,Peugeot 5008 GT 1.6 AT 2022,20.68140163,37,2.0412203288596382,2
4912632,Domestic assembly,Sedan,White,Black,4,5,Petrol,1.5,Automatic,FWD,7.8,Mazda 3 1.5L Luxury 2019,20.12542884,42,2.0541237336955462,5
4912637,Imported,Truck,Green,Black,2,3,Diesel,1.0,Manual,RFD,7.5,Hyundai Porter 2004,18.75715298,9,2.0149030205422647,20
4912638,Domestic assembly,Sedan,Black,Red,4,5,Petrol,2.0,Manual,FWD,7.0,Mazda 6 2.0 MT 2004,18.75715298,42,1.9459101490553128,20
4912639,Domestic assembly,Sedan,Grey,Black,4,5,Petrol,1.4,Automatic,FWD,8.8,Hyundai Accent 1.4 AT 2023,19.98092841,9,2.174751721484161,1
4912640,Domestic assembly,Sedan,Red,Cream,4,5,Petrol,3.0,Automatic,RFD,10.2,Mercedes Benz C class C300 AMG 2011,19.93580798,2,2.322387720290225,13
4912643,Domestic assembly,Hatchback,Red,Black,5,5,Petrol,1.4,Automatic,FWD,5.6,VinFast Fadil 1.4 AT 2020 car,19.59933574,103,1.7227665977411035,4
4912646,Domestic assembly,Sedan,Yellow,Colorful,4,5,Petrol,1.5,Manual,FWD,11.8,Chevrolet Aveo LT 1.5 MT 2016,19.2091381,14,2.468099531471619,8
4912655,Imported,Pickup,White,Cream,4,5,Diesel,2.5,Manual,4WD,11.3,Chevrolet Colorado LT 2.5L 4x4 MT 2017,19.84378908,14,2.424802725718295,7
4912658,Imported,SUV,Black,Black,5,8,Petrol,4.6,Automatic,AWD,16.1,Toyota Land Cruiser VX 4.6 V8 2016,21.57768117,3,2.778819271990417,8
4912664,Imported,Pickup,White,Black,5,5,Diesel,2.0,Automatic,RFD,11.6,Ford Ranger Wildtrak 2.0L 4x2 AT 2019,20.20910131,8,2.451005098112319,5
4912667,Domestic assembly,SUV,Brown,Black,5,5,Petrol,1.0,Automatic,FWD,8.7,Ford EcoSport Titanium 1.0 EcoBoost 2018,20.00377468,8,2.163323025660538,6
4912668,Domestic assembly,Sedan,Sand,Black,4,5,Petrol,1.5,Automatic,FWD,8.8,Toyota Vios 1.5G 2015,19.84378908,3,2.174751721484161,9
4912690,Domestic assembly,SUV,Black,Black,5,5,Petrol,2.5,Automatic,AWD,9.0,Mazda CX5 2.5 AT AWD 2016,20.07890882,42,2.19722457733622,8
4912697,Domestic assembly,Sedan,Black,Black,4,5,Petrol,2.0,Automatic,RFD,8.7,Mercedes Benz E class E300 AMG 2022,21.6510898,2,2.163323025660538,2
4912700,Imported,SUV,White,Black,5,5,Petrol,2.5,Automatic,AWD,9.7,Subaru Outback 2.5iT EyeSight 2023,21.38955556,20,2.272125885509337,1
