,ad_id,brand,grade,car_name
24701,4909423,Mercedes-Benz,C200,Mercedes Benz C class C200 Avantgarde Plus 2023
24702,4909424,Toyota,Fortuner,Toyota Fortuner 2.4G 4x2 MT 2018
24703,4909428,Toyota,Fortuner,Toyota Fortuner TRD Sportivo 4x2 AT 2014
24704,4909434,Mercedes-Benz,S450,Mercedes Benz S class S450 4Matic 2023
24705,4909435,Mazda,CX-5,Mazda CX5 2.0 Luxury 2020 car
24706,4909436,LandRover,Range_Rover,LandRover Range Rover Autobiography LWB 3.0 2017
24707,4909437,Hyundai,i10,Hyundai i10 Grand 1.0 MT Base 2016
24708,4909441,Chevrolet,Colorado,Chevrolet Colorado LTZ 2.8L 4x4 AT 2017
24709,4909442,Toyota,Camry,Toyota Camry 3.5Q 2006
24710,4909443,Toyota,Corolla,Toyota Corolla XLi 1.6 2011
24711,4909445,Mercedes-Benz,C300,Mercedes Benz C class C300 AMG 2023
24712,4909449,Kia,Cerato,Kia Cerato 1.6 AT Luxury 2020
24713,4909456,Mitsubishi,Xpander,Mitsubishi Xpander 1.5 AT 2022
24714,4909460,Lexus,NX300,Lexus NX 300 2020
24715,4909461,Hyundai,Santa_Fe,Hyundai SantaFe 2.4L 4WD 2016
24716,4909474,Kia,Sonet,Kia Sonet Premium 1.5 AT 2022 car
24717,4909475,Hyundai,Tucson,Hyundai Tucson 1.6 AT Turbo 2018
24718,4909476,Mercedes-Benz,A200,Mercedes Benz A class A200 2013
24719,4909477,Hyundai,Kona,Hyundai Kona 1.6 Turbo 2020
24720,4909480,Toyota,Vios,Toyota Vios E CVT 2022
24721,4909481,Honda,CR-V,Honda CRV L 2018
24722,4909485,Hyundai,Santa_Fe,Hyundai SantaFe Premium 2.5L HTRAC 2021
24723,4909488,Mercedes-Benz,E200,Mercedes Benz E class E200 Exclusive 2021
24724,4909494,Ford,EcoSport Titanium,Ford EcoSport Titanium 1.5L AT 2018
24725,4909496,Toyota,Fortuner,Toyota Fortuner 2.7V 4x2 AT 2019
24726,4909503,Mercedes-Benz,GLC300,Mercedes Benz GLC 300 4Matic 2016
24727,4909506,Kia,Carnival,Kia Carnival Signature 3.5G 2022
24728,4909508,Hyundai,i10,Hyundai i10 Grand 1.0 AT 2014 car
24729,4909516,Mazda,CX-5,Mazda CX5 Deluxe 2.0 AT 2021 car
24730,4909520,Chevrolet,Captiva,Chevrolet Captiva LTZ 2.0 AT 2009
24731,4909521,Kia,Soluto,Kia Soluto 1.4 AT Deluxe 2019
24732,4909526,Ford,Laser,Ford Laser Deluxe 1.6 MT 2001
24733,4909529,Isuzu,NPR,Isuzu NPR 2018 car
24734,4909530,Porsche,Macan,Porsche Macan 2.0 2021
24735,4909541,Toyota,Zace,Toyota Zace GL 2004
24736,4909543,Nissan,Sunny,Nissan Sunny XT Premium 2019 car
24737,4909547,VinFast,Lux_SA_2.0,VinFast Lux SA 2.0 Premium 2.0 AT 2020 car
24738,4909549,Ford,Ranger,Ford Ranger XL 2.2L 4x4 MT 2016
24739,4909552,Mazda,3,Mazda 3 1.5 AT 2017
24740,4909555,Porsche,Panamera,Porsche Panamera 4 Executive 2018
24741,4909562,Kia,K3,Kia K3 1.6 AT 2013
24742,4909566,Chevrolet,Aveo,Chevrolet Aveo LTZ 1.4 AT 2018
24743,4909572,Hyundai,Tucson,Hyundai Tucson 2.0 AT 4WD 2011
24744,4909576,Toyota,Vios,Toyota Vios 1.5G 2017
24745,4909577,VinFast,Lux_SA_2.0,VinFast Lux SA 2.0 Plus 2.0 AT 2019 car
24746,4909578,Isuzu,QKR,Isuzu QKR 270 2021 car
24747,4909582,Toyota,Vios,Toyota Vios 1.5G 2018
24748,4909583,Toyota,Cressida,Toyota Cressida GL 2.4 1994
24749,4909584,LandRover,Range_Rover_Evoque,LandRover Range Rover Evoque Dynamic 2012
24750,4909587,Ford,Ranger,Ford Ranger Raptor 2.0L 4x4 AT 2020
24751,4909591,Toyota,Fortuner,Toyota Fortuner 2.7V 4x2 AT 2012
24752,4909593,Chevrolet,Orlando,Chevrolet Orlando LT 1.8 2017
24753,4909597,Peugeot,3008,Peugeot 3008 AL 2022
24754,4909598,Volkswagen,Tiguan,Volkswagen Tiguan 2.0 AT 2013
24755,4909601,Hyundai,Veloster,Hyundai Veloster 1.6 AT 2011
24756,4909602,Mitsubishi,Xpander,Mitsubishi Xpander 1.5 AT 2020
24757,4909605,Toyota,Innova,Toyota Innova 2.0G 2015
24758,4909606,Kia,Seltos,Kia Seltos Premium 1.4 AT 2022
24759,4909611,Volvo,XC60,Volvo XC60 R-Design B6 AWD 2021
24760,4909614,Mitsubishi,Pajero_Sport,Mitsubishi Pajero Sport D 4x2 MT 2017
24761,4909615,Ford,Everest,Ford Everest Titanium 2.0L 4x2 AT 2023
24762,4909619,Kia,Cerato,Kia Cerato 2.0 AT Premium 2020 car
24763,4909626,Porsche,Panamera,Porsche Panamera 4 Executive 2017
24764,4909631,Toyota,Innova,Toyota Innova G 2010 car
24765,4909632,Mazda,CX-5,Mazda CX5 2.5 AT 2016
24766,4909633,Mercedes-Benz,C300,Mercedes Benz C class C300 AMG 2017
24767,4909636,Kia,Cerato,Kia Cerato 2.0 AT 2017
24768,4909637,Mitsubishi,Xpander,Mitsubishi Xpander Premium 1.5 AT 2022
24769,4909640,Kia,Carnival,Kia Carnival Premium 2.2D 2021
24770,4909643,Daewoo,Lacetti,Daewoo Lacetti SE 2010
24771,4909646,Hyundai,Kona,Hyundai Kona 2.0 ATH 2019
24772,4909647,Mercedes-Benz,S400L,Mercedes Benz S class S400L 2015
24773,4909650,Honda,Civic,Honda Civic 2.0 AT 2008
24774,4909652,Kia,Carnival,Kia Carnival Signature 2.2D 2021
24775,4909655,Mitsubishi,Outlander,Mitsubishi Outlander 2.4 CVT Premium 2018
24776,4909656,Mazda,6,Mazda 6 2.0L Premium 2017
24777,4909660,Mitsubishi,Xpander,Mitsubishi Xpander 1.5 AT 2019
24778,4909666,Mitsubishi,Attrage,Mitsubishi Attrage 1.2 MT 2023
24779,4909671,Toyota,Fortuner,Toyota Fortuner 2.7V 4x2 AT 2019
24780,4909674,Mitsubishi,Attrage,Mitsubishi Attrage 1.2 MT 2023
24781,4909675,Mercedes-Benz,C300,Mercedes Benz C class C300 AMG 2019
24782,4909678,Ford,Everest,Ford Everest Sport 2.0L 4x2 AT 2023
24783,4909679,Mazda,3,Mazda 3 1.5L Luxury 2022
24784,4909682,Toyota,Prado,Toyota Prado TXL 2.7L 2011
24785,4909685,Mitsubishi,Xpander,Mitsubishi Xpander 1.5 AT 2023
24786,4909690,Hyundai,i10,Hyundai i10 Grand 1.2 AT 2018 car
24787,4909691,Mitsubishi,Xpander,Mitsubishi Xpander 1.5 MT 2023
24788,4909701,Mitsubishi,Pajero_Sport,Mitsubishi Pajero Sport 2.4D 4x2 AT 2023
24789,4909702,Peugeot,5008,Peugeot 5008 AL 1.6 AT 2022
24790,4909703,VinFast,Lux_A_2.0,VinFast Lux A 2.0 Plus 2.0 AT 2020 car
24791,4909706,Toyota,Vios,Toyota Vios 1.5G 2013
24792,4909710,Hyundai,Santa_Fe,Hyundai SantaFe 2.4L 4WD 2018
24793,4909711,Honda,HR-V,Honda HRV L 2021 car
24794,4909712,Mazda,3,Mazda 3 1.5L Luxury 2019
24795,4909719,Hyundai,Santa_Fe,Hyundai SantaFe Premium 2.4L HTRAC 2019
24796,4909721,Mitsubishi,Triton,Mitsubishi Triton 4x2 AT Mivec 2021
24797,4909726,Mazda,CX-5,Mazda CX5 2.0 Premium 2020 car
24798,4909727,Hyundai,Accent,Hyundai Accent 1.4 AT 2020
24799,4909728,Mercedes-Benz,S450L,Mercedes Benz S class S450L Limited Edition 2021
24800,4909735,Audi,Q7,Audi Q7 3.6 AT 2006
24801,4909736,Nissan,Navara,Nissan Navara EL 2.5 AT 2WD 2017
24802,4909740,Audi,Q7,Audi Q7 4.2 AT 2007
24803,4909744,Toyota,Vios,Toyota Vios G 1.5 CVT 2021
24804,4909751,Suzuki,Celerio,Suzuki Celerio 1.0 AT 2018 car
24805,4909756,Mercedes-Benz,S450L,Mercedes Benz S class S450L Luxury 2017
24806,4909764,LandRover,Range_Rover_Evoque,LandRover Range Rover Evoque Dynamic 2012
24807,4909767,Ford,Ranger,Ford Ranger XLS 2.2L 4x2 AT 2017
24808,4909772,Audi,A4,Audi A4 2.0T Quattro 2008
24809,4909773,Kia,Morning,Kia Morning Van 1.0 MT 2008
24810,4909780,Honda,Brio,Honda Brio RS 2019
24811,4909794,Suzuki,XL7,Suzuki XL7 1.5 AT 2022 car
24812,4909814,Hyundai,i10,Hyundai i10 Grand 1.2 MT Base 2016
24813,4909827,Mercedes-Benz,CLA250,Mercedes Benz CLA class CLA 250 2013
24814,4909832,LandRover,Range_Rover,LandRover Range Rover Autobiography LWB 3.0 I6 P400 AWD 2023
24815,4909843,LandRover,Range_Rover,LandRover Range Rover Autobiography LWB 3.0 I6 P400 AWD 2023
24816,4909850,Hyundai,Tucson,Hyundai Tucson 1.6 AT Turbo HTRAC Special 2021
24817,4909863,Kia,Sorento,Kia Sorento DATH 2018
24818,4909868,Mitsubishi,Xpander,Mitsubishi Xpander Cross 1.5 AT 2021
24819,4909887,Mercedes-Benz,E280,Mercedes Benz E class E280 2006
24820,4909900,Hyundai,Getz,Hyundai Getz 1.1 MT 2009
24821,4909907,Toyota,Hilux,Toyota Hilux 2.4L 4x2 AT 2021
24822,4909911,Hyundai,Elantra,Hyundai Elantra 2.0 AT 2016
24823,4909918,Hyundai,Accent,Hyundai Accent 1.4 AT Special 2022
24824,4909919,Kia,Cerato,Kia Cerato 2.0 AT Premium 2020 car
24825,4909922,Ford,Everest,Ford Everest Titanium 2.0L 4x2 AT 2020
24826,4909930,Toyota,Corolla_Cross,Toyota Corolla Cross 1.8V 2021
24827,4909939,Ford,Everest,Ford Everest 2.5L 4x2 AT 2014
24828,4909942,Mercedes-Benz,C200,Mercedes Benz C class C200 Kompressor MT 2001
24829,4909954,Ford,Escape,Ford Escape 3.0 V6 2002
24830,4909974,Toyota,Alphard,Toyota Alphard Luxury Executive Lounge 2022 car
24831,4909983,Toyota,Vios,Toyota Vios 1.5E MT 2018
24832,4909986,Kia,Carnival,Kia Carnival Premium 2.2D 2022
24833,4909989,Hyundai,Accent,Hyundai Accent 1.4 ATH 2019
24834,4909992,Mazda,3,Mazda 3 1.5 AT 2018
24835,4909993,Hyundai,Accent,Hyundai Accent 1.4 MT 2018
24836,4910000,Subaru,Outback,Subaru Outback 2.5iS 2017
24837,4910003,Hyundai,Accent,Hyundai Accent 1.4 AT 2015
24838,4910034,Toyota,Innova,Toyota Innova 2.0E 2018 car
24839,4910041,Hyundai,i10,Hyundai i10 Grand 1.0 MT 2014
24840,4910047,Toyota,Corolla,Toyota Corolla GLi 1.6 MT 1999
24841,4910059,Mercedes-Benz,S450L,Mercedes Benz S class S450L Luxury 2020
24842,4910066,Mercedes-Benz,E300,Mercedes Benz E class E300 AMG 2021
24843,4910072,Mercedes-Benz,GLC300,Mercedes Benz GLC 300 4Matic 2021
24844,4910082,Daewoo,Lacetti,Daewoo Lacetti EX 2009 car
24845,4910083,Hyundai,i10,Hyundai i10 Grand 1.2 AT 2021 car
24846,4910086,Toyota,Fortuner,Toyota Fortuner 2.7V 4x2 AT 2017
24847,4910093,Kia,Cerato,Kia Cerato 2.0 AT Premium 2020 car
24848,4910096,Hyundai,Elantra,Hyundai Elantra 2.0 AT 2021
24849,4910098,Hyundai,i10,Hyundai i10 Grand 1.2 MT Base 2016
24850,4910101,Chevrolet,Trailblazer,Chevrolet Trailblazer LTZ 2.5L VGT 4x4 AT 2018
24851,4910102,BMW,5_Series,BMW 5 Series 535i GT 2011
24852,4910107,Hyundai,Tucson,Hyundai Tucson 1.6 AT Turbo 2018
24853,4910108,Mitsubishi,Pajero_Sport,Mitsubishi Pajero Sport 2.4D 4x2 AT 2018
24854,4910114,Toyota,Camry,Toyota Camry 2.5Q 2015
24855,4910115,Chevrolet,Cruze,Chevrolet Cruze LT 1.6L 2017
24856,4910124,Chevrolet,Vivant,Chevrolet Vivant CDX MT 2009
24857,4910128,Hyundai,i10,Hyundai i10 Grand 1.2 AT 2021 car
24858,4910131,Mazda,3,Mazda 3 1.5 AT 2018
24859,4910135,Toyota,Corolla_Cross,Toyota Corolla Cross 1.8HV 2021
24860,4910138,Mazda,6,Mazda 6 Premium 2.0 AT 2022
24861,4910140,Honda,City,Honda City RS 1.5 AT 2022 car
24862,4910148,Toyota,Corolla_altis,Toyota Corolla altis 1.8G MT 2014
24863,4910151,Hyundai,Elantra,Hyundai Elantra 1.6 AT 2015
24864,4910152,Mercedes-Benz,GLC300,Mercedes Benz GLC 300 4Matic 2020
24865,4910160,Mazda,6,Mazda 6 2.0 AT 2015
24866,4910163,Mazda,CX-5,Mazda CX5 2.0 Premium 2020 car
24867,4910166,Toyota,Innova,Toyota Innova G 2009 car
24868,4910167,Mazda,CX-5,Mazda CX5 2.0 AT 2015
24869,4910172,Toyota,Corolla_Cross,Toyota Corolla Cross 1.8V 2022
24870,4910175,Toyota,Sienna,Toyota Sienna Platinum 2.5 AT AWD 2020
24871,4910176,Toyota,Sienna,Toyota Sienna Platinum 2.5 AT AWD 2020
24872,4910178,Kia,Cerato,Kia Cerato 2.0 AT Premium 2020 car
24873,4910179,Volvo,XC90,Volvo XC90 T6 Inscription 2017
24874,4910182,Mercedes-Benz,S450,Mercedes Benz Maybach S450 4Matic 2019
24875,4910183,Mitsubishi,Xpander,Mitsubishi Xpander Cross 1.5 AT 2021
24876,4910184,Toyota,Yaris,Toyota Yaris 1.3 AT 2010
24877,4910188,Ssangyong,Stavic,Ssangyong Stavic 2.7 MT 2008
24878,4910189,Mazda,3,Mazda 3 1.5L Luxury 2019
24879,4910192,Mazda,CX-5,Mazda CX5 2.0 Premium 2019 car
24880,4910193,Chevrolet,Trailblazer,Chevrolet Trailblazer LTZ 2.5L VGT 4x4 AT 2018
24881,4910194,Toyota,Fortuner,Toyota Fortuner 2.7V 4x2 AT 2015
24882,4910196,Mazda,3,Mazda 3 1.5L Luxury 2019
24883,4910197,Toyota,Rush,Toyota Rush 1.5S AT 2019
24884,4910198,Kia,Sedona,Kia Sedona 2.2L DATH 2017
24885,4910199,Hyundai,Accent,Hyundai Accent 1.4 AT 2011
24886,4910209,Mercedes-Benz,AMG_GT,Mercedes Benz AMG GT R 2022
24887,4910215,Jeep,Wrangler,Jeep Wrangler Rubicon 2.0 4x4 AT 2021
24888,4910218,Toyota,Camry,Toyota Camry 2.5Q 2020
24889,4910242,Toyota,Veloz,Toyota Veloz Cross Top 1.5 CVT 2022
24890,4910249,Chevrolet,Captiva,Chevrolet Captiva LTZ 2.0 AT 2009
24891,4910259,Toyota,Veloz,Toyota Veloz Cross Top 1.5 CVT 2022
24892,4910266,Mitsubishi,Triton,Mitsubishi Triton 4x2 AT Mivec 2021
24893,4910274,Toyota,Vios,Toyota Vios 1.5E MT 2020
24894,4910277,Hyundai,Kona,Hyundai Kona 1.6 Turbo 2018
24895,4910278,Kia,Soluto,Kia Soluto 1.4 AT Luxury 2022 car
24896,4910281,Mazda,3,Mazda 3 1.5L Luxury 2021
24897,4910291,Mitsubishi,Xpander,Mitsubishi Xpander 1.5 AT 2021
24898,4910294,Hyundai,Santa_Fe,Hyundai SantaFe Gold 2.0 AT 2004
24899,4910306,Mercedes-Benz,S450,Mercedes Benz S class S450 Luxury 2022
24900,4910309,Kia,Morning,Kia Morning AT 2019 car
24901,4910313,Chevrolet,Cruze,Chevrolet Cruze LT 1.6L 2017
24902,4910316,Hyundai,Accent,Hyundai Accent 1.4 AT 2014
24903,4910317,Ford,Everest,Ford Everest Titanium 2.0L 4x4 AT 2021
24904,4910318,Hyundai,i10,Hyundai i10 Grand 1.2 AT 2019 car
24905,4910321,Toyota,Vios,Toyota Vios 1.5E MT 2019
24906,4910322,Ford,Ranger,Ford Ranger XLS 2.2L 4x2 MT 2017
24907,4910328,Honda,CR-V,Honda CRV L 2021 car
24908,4910329,Toyota,Vios,Toyota Vios E 2007 car
24909,4910334,Ford,EcoSport Titanium,Ford EcoSport Titanium 1.5L AT 2017
24910,4910341,Toyota,Corolla_Cross,Toyota Corolla Cross 1.8V 2023
24911,4910344,Ford,Ranger,Ford Ranger Wildtrak 2.0L 4x4 AT 2019
24912,4910348,Hyundai,Santa_Fe,Hyundai SantaFe Premium 2.4L HTRAC 2020
24913,4910349,Kia,Forte,Kia Forte SX 1.6 AT 2011
24914,4910353,Ford,Ranger,Ford Ranger XLS 2.2L 4x2 AT 2014
24915,4910359,Hyundai,i10,Hyundai i10 Grand 1.2 MT Base 2016
24916,4910366,Ford,Territory,Ford Territory Titanium 1.5 AT 2023 car
24917,4910370,Hyundai,Tucson,Hyundai Tucson 1.6 AT Turbo 2020
24918,4910371,Ford,Ranger,Ford Ranger Wildtrak 2.0L 4x4 AT 2018
24919,4910377,Mazda,3,Mazda 3 1.5L Sport Luxury 2019
24920,4910382,Mercedes-Benz,GLS,Mercedes Benz Maybach GLS 600 4Matic 2022
24921,4910383,VinFast,Lux_A_2.0,VinFast Lux A 2.0 Plus 2.0 AT 2020 car
24922,4910386,Ford,Ranger,Ford Ranger Raptor 2.0L 4x4 AT 2018
24923,4910393,Ford,Ranger,Ford Ranger Wildtrak 2.0L 4x4 AT 2023
24924,4910394,Lexus,LX570,Lexus LX 570 2016
24925,4910395,Hyundai,i10,Hyundai i10 Grand 1.2 MT 2016
24926,4910404,BMW,1_Series,BMW 1 Series 116i 2013
24927,4910410,Hyundai,i10,Hyundai i10 Grand 1.0 MT Base 2016
24928,4910412,Mercedes-Benz,E250,Mercedes Benz E class E250 2010
24929,4910415,Toyota,Prado,Toyota Prado TXL 2.7L 2017
24930,4910419,Honda,Civic,Honda Civic Modulo 2.0 AT 2016
24931,4910420,Suzuki,Swift,Suzuki Swift GLX 1.2 AT 2018 car
24932,4910421,Toyota,Innova,Toyota Innova 2.0E 2018 car
24933,4910425,Nissan,Almera,Nissan Almera VL 1.0 CVT Premium 2022
24934,4910428,Suzuki,Super_Carry,Suzuki Super Carry Truck 1.0 MT 2016
24935,4910431,Nissan,Navara,Nissan Navara E 2.5 MT 2WD 2017
24936,4910432,Toyota,Land_Cruiser,Toyota Land Cruiser 3.5 V6 2023
24937,4910433,Toyota,Vios,Toyota Vios 1.5G 2014
24938,4910440,Mercedes-Benz,GLC300,Mercedes Benz GLC 300 4Matic 2021
24939,4910444,Toyota,Vios,Toyota Vios 1.5E 2009
24940,4910448,Mazda,CX-5,Mazda CX5 2.0 AT 2019 car
24941,4910453,Lexus,LX600,Lexus LX 600 Urban 2023
24942,4910457,Toyota,Innova,Toyota Innova 2.0E 2019 car
24943,4910458,Daewoo,Lacetti,Daewoo Lacetti CDX 1.6 AT 2009
24944,4910463,Toyota,86,Toyota 86 2.0 AT 2012
24945,4910464,Mitsubishi,Xpander,Mitsubishi Xpander Cross 1.5 AT 2020
24946,4910466,Toyota,Innova,Toyota Innova G 2008 car
24947,4910469,Mercedes-Benz,E240,Mercedes Benz E class E240 2003
24948,4910472,Daewoo,Lacetti,Daewoo Lacetti CDX 1.6 AT 2008
24949,4910473,Ford,EcoSport Titanium,Ford EcoSport Titanium 1.5L AT 2018
24950,4910474,Hyundai,Tucson,Hyundai Tucson 2.0 ATH 2019
24951,4910477,Toyota,Vios,Toyota Vios 1.5E CVT 2018
24952,4910481,Kia,K3,Kia K3 Premium 1.6 AT 2022 car
24953,4910486,Gaz,Gazele,Gaz Gazele Next Van 2.8 MT 2020
24954,4910490,Chevrolet,Captiva,Chevrolet Captiva LT 2.4 MT 2009
24955,4910500,Toyota,Land_Cruiser,Toyota Land Cruiser VX 4.6 V8 2016
24956,4910501,Toyota,Innova,Toyota Innova 2.0E 2017 car
24957,4910509,Suzuki,Super_Carry,Suzuki Super Carry Van Window Van 1993
24958,4910514,Kia,Sorento,Kia Sorento GATH 2018
24959,4910521,Honda,CR-V,Honda CRV L 2019
24960,4910522,Toyota,Camry,Toyota Camry 2.5Q 2021
24961,4910529,Toyota,Rush,Toyota Rush 1.5S AT 2020
24962,4910530,BMW,3_Series,BMW 3 Series 320i 2018
24963,4910531,Ford,Everest,Ford Everest Titanium Plus 2.0L 4x4 AT 2023
24964,4910535,Suzuki,Swift,Suzuki Swift GLX 1.2 AT 2018 car
24965,4910536,Maserati,Levante,Maserati Levante 3.0 V6 2019
24966,4910537,Nissan,Terra,Nissan Terra V 2.5 AT 4WD 2019
24967,4910541,Toyota,Fortuner,Toyota Fortuner TRD Sportivo 4x2 AT 2014
24968,4910544,Mercedes-Benz,CLA45,Mercedes Benz CLA class CLA 45 AMG 4Matic 2014
24969,4910545,Ford,Everest,Ford Everest Ambiente 2.0 4x2 AT 2019
24970,4910549,Mercedes-Benz,E200,Mercedes Benz E class E200 Exclusive 2021
24971,4910551,Toyota,Land_Cruiser,Toyota Land Cruiser 3.5 V6 2023
24972,4910555,Toyota,Land_Cruiser,Toyota Land Cruiser 3.5 V6 2021
24973,4910563,Nissan,X-Trail,Nissan X trail V Series 2.0 SL Premium 2019
24974,4910574,Toyota,Fortuner,Toyota Fortuner 2.7V 4x4 AT 2009
24975,4910575,Toyota,Raize,Toyota Raize G 1.0 CVT 2022
24976,4910584,Ford,Everest,Ford Everest Titanium 2.2L 4x2 AT 2016
24977,4910591,Lexus,ES250,Lexus ES 250 2020
24978,4910594,Mitsubishi,Zinger,Mitsubishi Zinger GLS 2.4 MT 2009
24979,4910597,Toyota,Corolla_altis,Toyota Corolla altis 1.8G MT 2015
24980,4910600,Ford,Territory,Ford Territory Titanium X 1.5 AT 2023
24981,4910604,Hyundai,i10,Hyundai i10 Grand 1.2 AT 2020 car
24982,4910606,Mazda,2,Mazda 2 1.5 AT 2018
24983,4910610,Mitsubishi,Xpander,Mitsubishi Xpander 1.5 AT 2023
24984,4910616,Toyota,Fortuner,Toyota Fortuner 2.7V 4x2 AT 2020
24985,4910619,Hyundai,Tucson,Hyundai Tucson 2.0 AT CRDi 2020
24986,4910620,Audi,Q2,Audi Q2 1.4 TFSI 2018
24987,4910624,Suzuki,Celerio,Suzuki Celerio 1.0 AT 2019 car
24988,4910625,Nissan,Teana,Nissan Teana 2.0 AT 2009 car
24989,4910626,Kia,Cerato,Kia Cerato 2.0 AT Premium 2020 car
24990,4910627,Nissan,Teana,Nissan Teana 2.0 AT 2010 car
24991,4910632,Toyota,Corolla_altis,Toyota Corolla altis 2.0V 2011
24992,4910634,Kia,Cerato,Kia Cerato 2.0 AT Premium 2020 car
24993,4910635,Mitsubishi,Pajero_Sport,Mitsubishi Pajero Sport 2.4D 4x2 MT 2018
24994,4910638,Porsche,Macan,Porsche Macan 2.0 2015
24995,4910641,Mercedes-Benz,GLS450,Mercedes Benz GLS 450 4Matic 2020
24996,4910642,Ford,Everest,Ford Everest Titanium 2.0L 4x4 AT 2019
24997,4910645,Kia,Sorento,Kia Sorento Signature 2.2 AT AWD 2021
24998,4910646,Ford,Everest,Ford Everest Titanium 2.0L 4x2 AT 2022
24999,4910648,Mazda,BT50,Mazda BT50 Deluxe 2.2L 4x2 AT 2020
25000,4910649,Ford,Escape,Ford Escape 3.0 V6 2003
25001,4910653,Mitsubishi,Outlander,Mitsubishi Outlander 2.0 CVT Premium 2018
25002,4910654,Mazda,2 Sport,Mazda 2 Sport Luxury 2019
25003,4910655,Kia,Morning,Kia Morning Van 1.0 AT 2014
25004,4910658,Chevrolet,Trailblazer,Chevrolet Trailblazer LTZ 2.5L VGT 4x4 AT 2018
25005,4910663,Daewoo,Lacetti,Daewoo Lacetti EX 1.6 MT 2008
25006,4910664,Toyota,Fortuner,Toyota Fortuner 2.5G 2016
25007,4910667,Mitsubishi,Triton,Mitsubishi Triton 4x4 AT Mivec 2016
25008,4910672,Toyota,Fortuner,Toyota Fortuner 2.7V 4X2 AT 2016
25009,4910674,Kia,Sedona,Kia Sedona 2.2 DAT Luxury 2021
25010,4910675,Toyota,Yaris,Toyota Yaris 1.5G 2019
25011,4910677,Mercedes-Benz,GLS,Mercedes Benz Maybach GLS 480 4Matic 2023
25012,4910678,Toyota,Fortuner,Toyota Fortuner 2.4G 4x2 AT 2019
25013,4910679,Hyundai,Santa_Fe,Hyundai SantaFe 2.4L 2013
25014,4910683,Lexus,LX570,Lexus LX 570 2011
25015,4910685,Ford,Ranger,Ford Ranger XLS 2.2L 4x2 AT 2020
25016,4910689,Kia,Morning,Kia Morning Si AT 2017 car
25017,4910690,Kia,Frontier,Kia Frontier K200 2020
25018,4910694,Mitsubishi,Attrage,Mitsubishi Attrage 1.2 CVT 2020
25019,4910695,Kia,K3,Kia K3 1.6 MT 2014
25020,4910696,Hyundai,Elantra,Hyundai Elantra 2.0 AT 2017
25021,4910698,LandRover,Range_Rover_Sport,LandRover Range Rover Sport HSE 2014
25022,4910699,Mitsubishi,Outlander,Mitsubishi Outlander Premium 2.0 CVT 2023
25023,4910701,Toyota,Innova,Toyota Innova G 2006 car
25024,4910704,Ford,Ranger,Ford Ranger XLS 2.2L 4x2 MT 2015
25025,4910705,Kia,Sorento,Kia Sorento Premium 2.2 AT AWD 2021
25026,4910710,Mitsubishi,Xpander,Mitsubishi Xpander Premium 1.5 AT 2023
25027,4910711,Kia,Cerato,Kia Cerato 1.6 AT 2018
25028,4910712,Mazda,3,Mazda 3 1.5L Luxury 2020
25029,4910713,Kia,Forte,Kia Forte EX 1.6 MT 2011
25030,4910714,Peugeot,3008,Peugeot 3008 1.6 AT 2019
25031,4910717,Thaco,Mobihome,Thaco Mobihome 2017 car
25032,4910718,VinFast,VF_e34,VinFast VF e34 AT 2022 car
25033,4910720,Toyota,Fortuner,Toyota Fortuner TRD Sportivo 4x2 AT 2014
25034,4910723,Ford,Focus,Ford Focus Trend 1.5L 2019
25035,4910724,Maserati,Ghibli Grand Sport,Maserati Ghibli Mid Hybrid GranSport 2020
25036,4910725,VinFast,Lux_A_2.0,VinFast Lux A 2.0 Plus 2.0 AT 2020 car
25037,4910726,Mitsubishi,Xpander,Mitsubishi Xpander 1.5 AT 2020
25038,4910728,Toyota,Vios,Toyota Vios 1.5G 2019
25039,4910732,Ford,Ranger,Ford Ranger XLS 2.2L 4x2 AT 2013
25040,4910736,Toyota,Corona,Toyota Corona GLi 2.0 1993
25041,4910737,Mazda,3,Mazda 3 1.5L Luxury 2022
25042,4910738,Kia,Sportage,Kia Sportage Signature X-Line 1.6T AWD 2022
25043,4910743,Mitsubishi,Xpander,Mitsubishi Xpander 1.5 AT 2021
25044,4910746,Mazda,2 Luxury,Mazda 2 Luxury 2020 car
25045,4910747,VinFast,Fadil,VinFast Fadil Advanced 1.4 AT 2022
25046,4910749,Mazda,2,Mazda 2 1.5 AT 2017
25047,4910750,Toyota,Veloz,Toyota Veloz Cross Top 1.5 CVT 2023
25048,4910756,Hyundai,i10,Hyundai i10 Grand 1.0 MT Base 2015
25049,4910757,Toyota,Vios,Toyota Vios 1.5E MT 2020
25050,4910758,Toyota,Corolla_Cross,Toyota Corolla Cross 1.8HV 2023
25051,4910759,Ford,Ranger,Ford Ranger XLS 2.2L 4x2 MT 2020
25052,4910762,Toyota,Fortuner,Toyota Fortuner Legender 2.4L 4x2 AT 2022
25053,4910763,Kia,Cerato,Kia Cerato 1.6 MT 2017
25054,4910767,Toyota,Fortuner,Toyota Fortuner 2.7L 4x2 AT 2022
25055,4910768,Toyota,Hiace,Toyota Hiace Van 2.5 2008
25056,4910770,VinFast,Lux_A_2.0,VinFast Lux A 2.0 Plus 2.0 AT 2020 car
25057,4910772,Kia,Frontier,Kia Frontier 2001
25058,4910775,Toyota,Fortuner,Toyota Fortuner 2.4G 4x2 MT 2017
